ID,Item,Company,Quantity,Currency,Conversion Rate,ID (Items),Item Code (Items),Qty (Items),UOM (Items),Rate (Items)
,,,,,,cfe3819463,PCK0005,1.0,Nos,0.0
,,,,,,ad66ca53ec,PCK0012,1.0,Nos,0.0
,,,,,,404eb8bf37,PB0000037,1.0,Nos,0.0
,,,,,,c783370f96,PAI0047,2.0,Nos,0.0
,,,,,,d2bd7f1691,PTC0020,1.0,Nos,0.0
,,,,,,32e99d3e7d,PTC0021,1.0,Nos,0.0
,,,,,,73d2e363d0,PTC0022,1.0,Nos,0.0
,,,,,,9679de39a8,PTC0023,1.0,Nos,0.0
,,,,,,faecb7b81f,PTC0066,1.0,Nos,0.0
,,,,,,4ccbd9b215,PTC0067,1.0,Nos,0.0
,,,,,,c8ab60774b,PTC0072,1.0,Nos,0.0
,,,,,,d3a752d57e,PTC0076,2.0,Nos,0.0
,,,,,,2fe0a268eb,PTC0077,1.0,Nos,0.0
,,,,,,20b90d29b8,PTC0078,1.0,Nos,0.0
,,,,,,23a1572598,RBP0002,1.0,Nos,0.0
,,,,,,6e73fde13d,RBP0009,1.0,Nos,0.0
,,,,,,32e9136070,STK0001,1.0,Nos,0.0
,,,,,,bae563e5c8,STK0002,1.0,Nos,0.0
,,,,,,a8a9c93938,STK0003,1.0,Nos,0.0
,,,,,,4e1d10cf03,STK0004,1.0,Nos,0.0
,,,,,,672ad4d9d7,STK0005,1.0,Nos,0.0
,,,,,,69930b080b,STK0006,1.0,Nos,0.0
,,,,,,6ffc4f2246,STK0009,1.0,Nos,0.0
,,,,,,a7f8c6370a,STK0013,1.0,Nos,0.0
,,,,,,333f00855e,STK0019,1.0,Nos,0.0
,,,,,,ab2e3ebae1,STK0023,1.0,Nos,0.0
,,,,,,9c8b45b794,STK0025,1.0,Nos,0.0
,,,,,,f42d988fa1,STK0026,1.0,Nos,0.0
,,,,,,42cf6b9862,STK0029,1.0,Nos,0.0
,,,,,,56a15415c2,STK0030,1.0,Nos,0.0
,,,,,,728c697b62,STK0038,1.0,Nos,0.0
,,,,,,2d1460fedb,STK0039,1.0,Nos,0.0
,,,,,,8891ace37c,TNK0012,1.0,Nos,0.0
,,,,,,3b7cdcd21d,PCK0022,1.0,Nos,0.0
,,,,,,1ded03db96,WIH0003,1.0,Nos,0.0
,,,,,,c4c49c75bd,WIH0004,1.0,Nos,0.0
,,,,,,8069f7c4d0,PCK0010,1.0,Meter,0.0
,,,,,,374601b409,PCK0001,4800.0,Millimeter,0.0
,,,,,,ebba0a8d06,PCK0009,1250.0,Millimeter,0.0
,,,,,,c79cec6050,CON0001,1.0,Gram,0.0
,,,,,,ef73027d3d,CON0002,1.0,Gram,0.0
,,,,,,a5a1b50379,CON0003,1.0,Gram,0.0
,,,,,,82dd67c87a,CON0004,1.0,Gram,0.0
BOM-TEM0000042-001,TEM0000042,Real Appliances Private Limited,1.0,INR,1.0,bfe5951bc1,ELE0010,1.0,Nos,0.0
,,,,,,72cec4002a,ASP0016,1.0,Nos,0.0
,,,,,,0576374a22,ELC0005,1.0,Nos,0.0
,,,,,,2c87d2f685,HRD0002,13.0,Nos,0.0
,,,,,,9dc8dd4f51,HRD0003,2.0,Nos,0.0
,,,,,,024a438b07,HRD0007,2.0,Nos,0.0
,,,,,,86d1401c34,HRD0010,4.0,Nos,0.0
,,,,,,5ed96fb579,HRD0018,6.0,Nos,0.0
,,,,,,34f3cbc2b4,HRD0019,6.0,Nos,0.0
,,,,,,9b0dc6c982,HRD0024,3.0,Nos,0.0
,,,,,,695f7f3022,HRD0025,5.0,Nos,0.0
,,,,,,68f82c0c6d,HRD0028,1.0,Nos,0.0
,,,,,,68a99cf348,HRD0029,3.0,Nos,0.0
,,,,,,74d3c15ca1,IMP0002,1.0,Nos,0.0
,,,,,,a1109203d5,IMP0001,1.0,Nos,0.0
,,,,,,c8fb01c7d3,HRD0030,1.0,Nos,0.0
,,,,,,55e605480b,MIS0001,1.0,Nos,0.0
,,,,,,bf11c83621,MIS0003,1.0,Nos,0.0
,,,,,,951468250,MIS0005,1.0,Nos,0.0
,,,,,,725c69126c,HRD0031,1.0,Nos,0.0
,,,,,,75a9dc0a8d,MIS0009,1.0,Nos,0.0
,,,,,,c57bd1138d,PCK0005,2.0,Nos,0.0
,,,,,,d3dffe552f,PCK0012,1.0,Nos,0.0
,,,,,,4f0729111d,PB0000098,1.0,Nos,0.0
,,,,,,40dfcc753d,PAI0003,1.0,Nos,0.0
,,,,,,f791ff6c29,PAI0008,1.0,Nos,0.0
,,,,,,7df1e5b84a,PAI0009,1.0,Nos,0.0
,,,,,,1faaf70dc1,PAI0038,1.0,Nos,0.0
,,,,,,2db051bbb5,PAI0043,2.0,Nos,0.0
,,,,,,91d8f41b05,PTC0070,1.0,Nos,0.0
,,,,,,16095e964d,PTC0071,1.0,Nos,0.0
,,,,,,d804bc8b46,PTC0077,1.0,Nos,0.0
,,,,,,70a205727f,PTC0078,1.0,Nos,0.0
,,,,,,ca6e897314,RBP0002,1.0,Nos,0.0
,,,,,,036c7e4ef4,RBP0004,1.0,Nos,0.0
,,,,,,24ef84213c,RBP0007,2.0,Nos,0.0
,,,,,,0254a561db,RBP0009,1.0,Nos,0.0
,,,,,,9179f15269,STK0001,1.0,Nos,0.0
,,,,,,3c0bb0bb2f,STK0002,1.0,Nos,0.0
,,,,,,c6bc8eeb29,STK0003,1.0,Nos,0.0
,,,,,,78a5458948,STK0004,1.0,Nos,0.0
,,,,,,eaa0902a22,STK0005,1.0,Nos,0.0
,,,,,,df48029cd2,STK0006,1.0,Nos,0.0
,,,,,,f58e53d53e,STK0011,1.0,Nos,0.0
,,,,,,3df3100eb1,STK0016,1.0,Nos,0.0
,,,,,,d2d25f1529,STK0019,1.0,Nos,0.0
,,,,,,5b7e4dddd0,STK0021,1.0,Nos,0.0
,,,,,,6180065c71,STK0025,1.0,Nos,0.0
,,,,,,c62d1df5f5,STK0026,3.0,Nos,0.0
,,,,,,7745705322,STK0032,1.0,Nos,0.0
,,,,,,8748a439d6,STK0039,1.0,Nos,0.0
,,,,,,32c438a56d,TNK0013,1.0,Nos,0.0
,,,,,,875981617c,PCK0022,1.0,Nos,0.0
,,,,,,70a66ca3de,PCK0023,1.0,Nos,0.0
,,,,,,d81f346a2f,WIH0002,1.0,Nos,0.0
,,,,,,988898242c,RBP0019,2700.0,Millimeter,0.0
,,,,,,f0cdf19faf,MIS0012,1.0,Millimeter,0.0
,,,,,,d5fa2deb1a,PCK0001,3800.0,Millimeter,0.0
,,,,,,003a11de0d,PCK0009,1870.0,Millimeter,0.0
,,,,,,92d0e6492e,CON0001,1.0,Gram,0.0
,,,,,,28c690a611,CON0002,1.0,Gram,0.0
,,,,,,b02785b8f7,CON0003,1.0,Gram,0.0
,,,,,,ca91a7d814,CON0004,1.0,Gram,0.0
BOM-TEM0000043-001,TEM0000043,Real Appliances Private Limited,1.0,INR,1.0,33aa54449b,ELE0010,1.0,Nos,0.0
,,,,,,b603f65710,ASP0017,1.0,Nos,0.0
,,,,,,12dc39a2aa,ELC0005,1.0,Nos,0.0
,,,,,,b467bf677b,HRD0002,23.0,Nos,0.0
,,,,,,7a574e8e7a,HRD0003,2.0,Nos,0.0
,,,,,,0a63150955,HRD0007,2.0,Nos,0.0
,,,,,,0cb6236429,HRD0010,4.0,Nos,0.0
,,,,,,71f736ef14,HRD0018,6.0,Nos,0.0
,,,,,,4f1cc2fc1a,HRD0019,6.0,Nos,0.0
,,,,,,25130cf84b,HRD0024,3.0,Nos,0.0
,,,,,,8623c54682,HRD0025,5.0,Nos,0.0
,,,,,,b8a8e51b80,HRD0028,1.0,Nos,0.0
,,,,,,c0ec51f4ee,HRD0029,3.0,Nos,0.0
,,,,,,a2a46c462a,IMP0002,1.0,Nos,0.0
,,,,,,003d67ffb7,IMP0001,1.0,Nos,0.0
,,,,,,205477d293,HRD0030,1.0,Nos,0.0
,,,,,,e8aef257f8,MIS0001,1.0,Nos,0.0
,,,,,,da4aab3eb9,MIS0003,1.0,Nos,0.0
,,,,,,99b5ca9662,MIS0005,1.0,Nos,0.0
,,,,,,d8d040a1a7,HRD0031,1.0,Nos,0.0
,,,,,,95bd24f0dc,MIS0009,1.0,Nos,0.0
,,,,,,38186a8742,PCK0005,2.0,Nos,0.0
,,,,,,3fae2bf2fd,PCK0012,1.0,Nos,0.0
,,,,,,81a7bfddcd,PB0000099,1.0,Nos,0.0
,,,,,,3a6fe43895,PAI0003,1.0,Nos,0.0
,,,,,,65d155bbab,PAI0010,1.0,Nos,0.0
,,,,,,c350db7d12,PAI0011,1.0,Nos,0.0
,,,,,,39ff40707c,PAI0039,1.0,Nos,0.0
,,,,,,f809eb3fe9,PAI0043,2.0,Nos,0.0
,,,,,,3385d18019,PTC0070,1.0,Nos,0.0
,,,,,,5a4b72e9b0,PTC0071,1.0,Nos,0.0
,,,,,,bc25618972,PTC0077,1.0,Nos,0.0
,,,,,,b679b28757,PTC0078,1.0,Nos,0.0
,,,,,,7143c419c0,RBP0002,1.0,Nos,0.0
,,,,,,fa706c9c06,RBP0004,1.0,Nos,0.0
,,,,,,fd4a6973d8,RBP0007,2.0,Nos,0.0
,,,,,,d152b81854,RBP0009,1.0,Nos,0.0
,,,,,,ab46bf272a,STK0001,1.0,Nos,0.0
,,,,,,36a1befd53,STK0002,1.0,Nos,0.0
,,,,,,f204403667,STK0003,1.0,Nos,0.0
,,,,,,0a34e62780,STK0004,1.0,Nos,0.0
,,,,,,9f3d680d04,STK0005,1.0,Nos,0.0
,,,,,,b593914ce7,STK0006,1.0,Nos,0.0
,,,,,,5c50ca3d55,STK0011,1.0,Nos,0.0
,,,,,,d9758c456b,STK0016,1.0,Nos,0.0
,,,,,,a59dfac6d8,STK0019,1.0,Nos,0.0
,,,,,,36554e074d,STK0021,1.0,Nos,0.0
,,,,,,859ff1341d,STK0025,1.0,Nos,0.0
,,,,,,87c5bd25c6,STK0026,3.0,Nos,0.0
,,,,,,80f6e4b3d6,STK0032,1.0,Nos,0.0
,,,,,,f7be3145c6,STK0038,1.0,Nos,0.0
,,,,,,119995567f,STK0039,1.0,Nos,0.0
,,,,,,c74d8633b6,TNK0014,1.0,Nos,0.0
,,,,,,d6ec2c3ad6,PCK0022,1.0,Nos,0.0
,,,,,,5ad1a77748,PCK0023,1.0,Nos,0.0
,,,,,,9acb030c74,WIH0002,1.0,Nos,0.0
,,,,,,c208a74017,RBP0019,3120.0,Millimeter,0.0
,,,,,,bd2827a6ac,MIS0012,1.0,Millimeter,0.0
,,,,,,44f92bbac8,PCK0001,4680.0,Millimeter,0.0
,,,,,,8ceb319702,PCK0009,1870.0,Millimeter,0.0
,,,,,,8bdb0df4b5,CON0001,1.0,Gram,0.0
,,,,,,61f83c02ad,CON0002,1.0,Gram,0.0
,,,,,,835a378ad7,CON0003,1.0,Gram,0.0
,,,,,,05ac101f52,CON0004,1.0,Gram,0.0
BOM-TEM0000001-001,TEM0000001,Real Appliances Private Limited,1.0,INR,1.0,9d8c77c98d,MIS0008,0.15,Square Meter,0.0
,,,,,,0b8c9bc600,ELE0001,1.0,Nos,0.0
,,,,,,05b0819a46,ASP0001,1.0,Nos,0.0
,,,,,,3e65ed921d,ELC0001,1.0,Nos,0.0
,,,,,,c890548189,ELC0007,1.0,Nos,0.0
,,,,,,0b33f336e4,ELC0009,1.0,Nos,0.0
,,,,,,f5d530b893,HRD0002,10.0,Nos,0.0
,,,,,,0ae13d0690,HRD0006,12.0,Nos,0.0
,,,,,,1796bd7c00,HRD0015,11.0,Nos,0.0
,,,,,,4f82b7f230,HRD0017,1.0,Nos,0.0
,,,,,,9caa326f2f,HRD0020,1.0,Nos,0.0
,,,,,,5b1c005e96,HRD0022,12.0,Nos,0.0
,,,,,,9690a76c6e,HRD0030,1.0,Nos,0.0
,,,,,,c6863fb439,MIS0001,1.0,Nos,0.0
,,,,,,b680fe3954,MIS0003,1.0,Nos,0.0
,,,,,,48811ed658,MIS0006,2.0,Nos,0.0
,,,,,,6bb3082ebf,HRD0031,1.0,Nos,0.0
,,,,,,8532584a4f,MIS0009,100.0,Nos,0.0
,,,,,,71febde676,PCK0008,1.0,Nos,0.0
,,,,,,83fd00c8a2,PCK0011,1.0,Nos,0.0
,,,,,,bb64b3ad32,PB0000041,1.0,Nos,0.0
,,,,,,a4a6bde0e3,PTC0001,1.0,Nos,0.0
,,,,,,b82eb1703d,PTC0002,1.0,Nos,0.0
,,,,,,40f46c2364,PTC0077,1.0,Nos,0.0
,,,,,,b3861852b8,PTC0078,1.0,Nos,0.0
,,,,,,078a610577,RBP0003,1.0,Nos,0.0
,,,,,,209ba8f12e,RBP0008,1.0,Nos,0.0
,,,,,,a1ba9ced55,STK0002,1.0,Nos,0.0
,,,,,,a8b7354064,STK0004,1.0,Nos,0.0
,,,,,,0ff26303ba,STK0005,1.0,Nos,0.0
,,,,,,ca7459ea1c,STK0006,1.0,Nos,0.0
,,,,,,37fd0471dd,STK0007,1.0,Nos,0.0
,,,,,,1603922258,STK0009,1.0,Nos,0.0
,,,,,,1.83693E+229,STK0013,1.0,Nos,0.0
,,,,,,b9d81155cd,STK0017,1.0,Nos,0.0
,,,,,,37b842deaf,STK0025,1.0,Nos,0.0
,,,,,,148eaf0e5c,STK0026,3.0,Nos,0.0
,,,,,,b993d7bf8a,STK0027,1.0,Nos,0.0
,,,,,,5eb6e4cd51,STK0039,1.0,Nos,0.0
,,,,,,94b573a273,TNK0001,1.0,Nos,0.0
,,,,,,447671204b,PCK0031,1.0,Nos,0.0
,,,,,,9e96a5e094,PCK0032,1.0,Nos,0.0
,,,,,,8b7f3637b4,WIH0005,1.0,Nos,0.0
,,,,,,76b3d3ce72,PCK0010,860.0,Meter,0.0
BOM-ELE0004-001,ELE0004,Real Appliances Private Limited,1.0,INR,1.0,9ccd83229b,ELE0042,27.5,Inch,0.0
,,,,,,20ee9a035f,ELE0025,90.0,Gram,0.0
,,,,,,8d6cd8afe1,ELE0026,0.006,Kg,0.0
,,,,,,45e826aa4c,ELE0027,1.0,Nos,0.0
,,,,,,2ec8aa7664,ELE0046,1.0,Nos,0.0
,,,,,,d4302347e9,ELE0029,2.0,Nos,0.0
,,,,,,fac961748b,ELE0030,6.0,Nos,0.0
,,,,,,741f68486d,ELE0031,2.0,Nos,0.0
,,,,,,e93b531f92,ELE0032,2.0,Nos,0.0
,,,,,,6ff41be633,ELE0033,6.0,Nos,0.0
,,,,,,68470e79ca,ELE0034,4.0,Nos,0.0
,,,,,,de5b1e97e2,ELE0036,0.001,Kg,0.0
,,,,,,c53a5d4b82,ELE0037,1.0,Kg,0.0
,,,,,,b22aed580e,ELE0038,1.0,Pond,0.0
,,,,,,f6a241100f,ELE0039,0.004,Kg,0.0
,,,,,,a6bd832bb1,CON0004,0.002,Kg,0.0
,,,,,,492c7db509,ELE0041,0.001,Litre,0.0
BOM-ELE0006-001,ELE0006,Real Appliances Private Limited,1.0,INR,1.0,fe419dae3a,ELE0042,32.0,Inch,0.0
,,,,,,1a9488e2cf,ELE0025,100.0,Gram,0.0
,,,,,,050f7ca39f,ELE0044,0.006,Kg,0.0
,,,,,,c54c9317d7,ELE0027,1.0,Nos,0.0
,,,,,,498d7959a5,ELE0046,1.0,Nos,0.0
,,,,,,ccad40ad7a,ELE0029,2.0,Nos,0.0
,,,,,,d79a24187a,ELE0030,6.0,Nos,0.0
,,,,,,af0fa96542,ELE0031,2.0,Nos,0.0
,,,,,,285155313,ELE0032,2.0,Nos,0.0
,,,,,,19ebcdaa41,ELE0033,6.0,Nos,0.0
,,,,,,f20a34e411,ELE0034,4.0,Nos,0.0
,,,,,,bf53fdf43d,ELE0035,1.0,Nos,0.0
,,,,,,d1d40a26b6,ELE0036,0.001,Kg,0.0
,,,,,,d74f8cfa70,ELE0037,0.001,Kg,0.0
,,,,,,2be9350cb8,ELE0038,1.0,Pond,0.0
,,,,,,89fe59f185,ELE0039,0.004,Kg,0.0
,,,,,,b533326cc4,CON0004,0.002,Kg,0.0
,,,,,,aaa4167863,ELE0041,0.001,Litre,0.0
BOM-ELE0008-001,ELE0008,Real Appliances Private Limited,1.0,INR,1.0,333bbfa446,ELE0042,32.0,Inch,0.0
,,,,,,c9a61b9e15,ELE0025,100.0,Gram,0.0
,,,,,,13bafe38ea,ELE0062,0.008,Kg,0.0
,,,,,,56035cf4da,ELE0027,1.0,Nos,0.0
,,,,,,6401b9cebc,ELE0046,1.0,Nos,0.0
,,,,,,3c18f56973,ELE0029,2.0,Nos,0.0
,,,,,,0c55277ce4,ELE0030,6.0,Nos,0.0
,,,,,,4ceee39a98,ELE0031,2.0,Nos,0.0
,,,,,,cbfedddd82,ELE0032,2.0,Nos,0.0
,,,,,,efbb9a8029,ELE0033,6.0,Nos,0.0
,,,,,,4553e236c7,ELE0034,4.0,Nos,0.0
,,,,,,c55abcb823,ELE0035,1.0,Nos,0.0
,,,,,,16cd1670af,ELE0036,0.001,Kg,0.0
,,,,,,90f4cf48cb,ELE0037,0.001,Kg,0.0
,,,,,,26ef782e99,ELE0038,1.0,Pond,0.0
,,,,,,60794d68f9,ELE0039,0.004,Kg,0.0
,,,,,,072d5a3218,CON0004,0.002,Kg,0.0
,,,,,,9fc2061f6e,ELE0041,0.001,Litre,0.0
BOM-ELE0013-001,ELE0013,Real Appliances Private Limited,1.0,INR,1.0,977174d8fb,ELE0042,32.0,Inch,0.0
,,,,,,c9eada3456,ELE0025,100.0,Gram,0.0
,,,,,,a8cf6599e2,ELE0044,0.006,Kg,0.0
,,,,,,cf73e9521f,ELE0027,1.0,Nos,0.0
,,,,,,1bfd35df1f,ELE0046,1.0,Nos,0.0
,,,,,,b858c8003f,ELE0029,2.0,Nos,0.0
,,,,,,b5eaad0c2e,ELE0030,6.0,Nos,0.0
,,,,,,2c2f97840f,ELE0031,2.0,Nos,0.0
,,,,,,46486a7d5c,ELE0032,2.0,Nos,0.0
,,,,,,72f83493f2,ELE0033,6.0,Nos,0.0
,,,,,,9e111dc1a9,ELE0034,4.0,Nos,0.0
,,,,,,9848a1fdf9,ELE0090,1.0,Nos,0.0
,,,,,,a92e8d31bd,ELE0036,0.001,Kg,0.0
,,,,,,88dfa86ac0,ELE0037,0.001,Kg,0.0
,,,,,,73b21c9ba6,ELE0038,1.0,Pond,0.0
,,,,,,db3f7983c2,ELE0039,0.004,Kg,0.0
,,,,,,b6b820ec12,CON0004,0.002,Kg,0.0
,,,,,,c3513c8b0c,ELE0041,0.001,Litre,0.0
,,,,,,a1172f3b3d,ELE0097,2.0,Nos,0.0
,,,,,,4e93488a32,ELE0098,0.412,Gram,0.0
BOM-ELE0014-001,ELE0014,Real Appliances Private Limited,1.0,INR,1.0,7a1b263291,ELE0042,32.0,Inch,0.0
,,,,,,1078e99d4f,ELE0025,100.0,Gram,0.0
,,,,,,e2b246949f,ELE0062,0.008,Kg,0.0
,,,,,,6d4a37257e,ELE0027,1.0,Nos,0.0
,,,,,,dd706684da,ELE0046,1.0,Nos,0.0
,,,,,,e1073f4fde,ELE0029,2.0,Nos,0.0
,,,,,,1efaa401ed,ELE0030,6.0,Nos,0.0
,,,,,,c789a2e221,ELE0031,2.0,Nos,0.0
,,,,,,8899b63bac,ELE0032,2.0,Nos,0.0
,,,,,,decea70e3c,ELE0033,6.0,Nos,0.0
,,,,,,b6fe6d29cd,ELE0034,4.0,Nos,0.0
,,,,,,2c0ec63df6,ELE0090,1.0,Nos,0.0
,,,,,,cda84e8464,ELE0036,0.001,Kg,0.0
,,,,,,d8879e2377,ELE0037,0.001,Kg,0.0
,,,,,,8a56c7f3d1,ELE0038,1.0,Pond,0.0
,,,,,,de4891a45c,ELE0039,0.004,Kg,0.0
,,,,,,1c851649e3,CON0004,0.002,Kg,0.0
,,,,,,40ea7b9451,ELE0041,0.001,Litre,0.0
,,,,,,8eb66ffc76,ELE0097,2.0,Nos,0.0
,,,,,,47f291325a,ELE0098,0.412,Gram,0.0
BOM-ELE0011-001,ELE0011,Real Appliances Private Limited,1.0,INR,1.0,b3e3809d35,ELE0042,27.5,Inch,0.0
,,,,,,340f36078e,ELE0025,90.0,Gram,0.0
,,,,,,335d46a8ca,ELE0044,0.006,Kg,0.0
,,,,,,30fe6c2094,ELE0027,1.0,Nos,0.0
,,,,,,8cb3302d69,ELE0046,1.0,Nos,0.0
,,,,,,feb7ed5dc2,ELE0029,2.0,Nos,0.0
,,,,,,0951a2bfcc,ELE0030,6.0,Nos,0.0
,,,,,,036723c8e4,ELE0031,2.0,Nos,0.0
,,,,,,fadf2d14b9,ELE0032,2.0,Nos,0.0
,,,,,,7ba4ae041b,ELE0033,6.0,Nos,0.0
,,,,,,62359ec784,ELE0034,4.0,Nos,0.0
,,,,,,525f2378d1,ELE0090,1.0,Nos,0.0
,,,,,,93dad3986e,ELE0036,0.001,Kg,0.0
,,,,,,e145e28559,ELE0037,0.001,Kg,0.0
,,,,,,b1d8f17ecc,ELE0038,1.0,Pond,0.0
,,,,,,fdf75a906e,ELE0039,0.004,Kg,0.0
,,,,,,1db9ec2422,CON0004,0.002,Kg,0.0
,,,,,,3f607d5433,ELE0041,0.001,Litre,0.0
,,,,,,62b3e0a569,ELE0135,2.0,Nos,0.0
,,,,,,dddeaa5ee8,ELE0098,0.412,Gram,0.0
BOM-ELE0012-001,ELE0012,Real Appliances Private Limited,1.0,INR,1.0,d04790a1e1,ELE0042,23.0,Inch,0.0
,,,,,,d94788281e,ELE0025,75.0,Gram,0.0
,,,,,,8d8aa44463,ELE0026,0.006,Kg,0.0
,,,,,,eea06b5569,ELE0027,1.0,Nos,0.0
,,,,,,0edc6cce31,ELE0046,1.0,Nos,0.0
,,,,,,1ece886244,ELE0029,2.0,Nos,0.0
,,,,,,e49b5fa66f,ELE0030,6.0,Nos,0.0
,,,,,,1d1b35354d,ELE0031,2.0,Nos,0.0
,,,,,,8496d86cb6,ELE0032,2.0,Nos,0.0
,,,,,,0979e17207,ELE0033,6.0,Nos,0.0
,,,,,,ebc3c66d94,ELE0034,4.0,Nos,0.0
,,,,,,aa2eb378d2,ELE0090,1.0,Nos,0.0
,,,,,,765aaf3011,ELE0036,0.001,Kg,0.0
,,,,,,de92f1aa06,ELE0037,0.001,Kg,0.0
,,,,,,891ea708d6,ELE0038,1.0,Pond,0.0
,,,,,,69e4bdee4b,ELE0039,0.004,Kg,0.0
,,,,,,616b63e793,CON0004,0.002,Kg,0.0
,,,,,,61c8d048c8,ELE0041,0.001,Litre,0.0
,,,,,,19304f0e78,ELE0135,2.0,Nos,0.0
,,,,,,ca5fc21bdf,ELE0098,0.412,Gram,0.0
BOM-ASP0001-001,ASP0001,Real Appliances Private Limited,1.0,INR,1.0,b80289098c,ASP0018,1.0,Nos,0.0
,,,,,,d42f3b85d7,ASP0020,1.0,Nos,0.0
,,,,,,04448c1966,ASP0019,1.0,Nos,0.0
,,,,,,b6df3eb89b,ASP0021,7.5,Inch,0.0
,,,,,,3d84fd20a4,ASP0021,7.5,Inch,0.0
,,,,,,b77a11146d,ASP0022,17.5,Inch,0.0
,,,,,,c237934a5f,ASP0023,12.0,Inch,0.0
BOM-ASP0002-001,ASP0002,Real Appliances Private Limited,1.0,INR,1.0,3500386dfe,ASP0024,1.0,Nos,0.0
,,,,,,22812c2388,ASP0020,1.0,Nos,0.0
,,,,,,bd13fdb701,ASP0019,1.0,Nos,0.0
,,,,,,28d77d7e9d,ASP0021,7.5,Inch,0.0
,,,,,,6be30e112a,ASP0021,7.5,Inch,0.0
,,,,,,d675f70dc2,ASP0022,17.5,Inch,0.0
,,,,,,e1ac523306,ASP0023,12.0,Inch,0.0
BOM-ASP0003-001,ASP0003,Real Appliances Private Limited,1.0,INR,1.0,8773bf6f68,ASP0025,1.0,Nos,0.0
,,,,,,5631aec5f6,ASP0026,1.0,Nos,0.0
,,,,,,ef3e299812,ASP0027,1.0,Nos,0.0
,,,,,,d26faab9bb,ASP0021,7.5,Inch,0.0
,,,,,,a4c77ba565,ASP0021,7.5,Inch,0.0
,,,,,,da371edcd6,ASP0028,19.0,Inch,0.0
,,,,,,b1178864b3,ASP0029,12.5,Inch,0.0
,,,,,,3f961de194,ASP0030,3.0,Nos,0.0
,,,,,,17bf07e1ed,ASP0031,1.0,Nos,0.0
,,,,,,f23b4d50c5,ASP0032,1.0,Nos,0.0
,,,,,,52eb9c0014,ASP0033,1.0,Nos,0.0
BOM-ASP0004-001,ASP0004,Real Appliances Private Limited,1.0,INR,1.0,8117a5b05f,ASP0025,1.0,Nos,0.0
,,,,,,a119f6d70e,ASP0026,1.0,Nos,0.0
,,,,,,4392328a6c,ASP0027,1.0,Nos,0.0
,,,,,,f23f8d39cf,ASP0021,7.5,Inch,0.0
,,,,,,abd2bd5fc8,ASP0021,7.5,Inch,0.0
,,,,,,6dffd2118e,ASP0028,19.0,Inch,0.0
,,,,,,5b911eeb29,ASP0029,13.0,Inch,0.0
,,,,,,5d0ae2eb06,ASP0030,3.0,Nos,0.0
,,,,,,b70d191d9c,ASP0031,1.0,Nos,0.0
,,,,,,d35f849ba8,ASP0032,1.0,Nos,0.0
,,,,,,b1ff9df254,ASP0033,1.0,Nos,0.0
BOM-ASP0005-001,ASP0005,Real Appliances Private Limited,1.0,INR,1.0,9f03d3d32e,ASP0025,1.0,Nos,0.0
,,,,,,ba093901ee,ASP0026,1.0,Nos,0.0
,,,,,,4ec111295b,ASP0027,1.0,Nos,0.0
,,,,,,abc24d49ed,ASP0021,7.5,Inch,0.0
,,,,,,1a4ad622ee,ASP0021,7.5,Inch,0.0
,,,,,,ab62b29333,ASP0028,19.0,Inch,0.0
,,,,,,c4fa620a92,ASP0029,13.5,Inch,0.0
,,,,,,83086e2141,ASP0030,3.0,Nos,0.0
,,,,,,353a58bfb0,ASP0031,1.0,Nos,0.0
,,,,,,338d87bfb9,ASP0032,1.0,Nos,0.0
,,,,,,651b990630,ASP0033,1.0,Nos,0.0
BOM-ASP0006-001,ASP0006,Real Appliances Private Limited,1.0,INR,1.0,9dae5099e4,ASP0025,1.0,Nos,0.0
,,,,,,ba92ab5fb4,ASP0026,1.0,Nos,0.0
,,,,,,2da5d2c167,ASP0027,1.0,Nos,0.0
,,,,,,2d683c4f73,ASP0021,7.5,Inch,0.0
,,,,,,5ebd46fbe1,ASP0021,7.5,Inch,0.0
,,,,,,58263e502c,ASP0028,20.5,Inch,0.0
,,,,,,a323c81c91,ASP0029,15.0,Inch,0.0
,,,,,,3162f7010c,ASP0030,3.0,Nos,0.0
,,,,,,c5523d17df,ASP0031,1.0,Nos,0.0
,,,,,,2cc0508c28,ASP0032,1.0,Nos,0.0
,,,,,,34631cff74,ASP0033,1.0,Nos,0.0
BOM-ASP0007-001,ASP0007,Real Appliances Private Limited,1.0,INR,1.0,a293a2f6fe,ASP0025,1.0,Nos,0.0
,,,,,,c464f97617,ASP0026,1.0,Nos,0.0
,,,,,,203afa11c8,ASP0027,1.0,Nos,0.0
,,,,,,bdd541c1cc,ASP0021,7.5,Inch,0.0
,,,,,,f72abeb3df,ASP0021,11.5,Inch,0.0
,,,,,,b559a4d500,ASP0028,23.0,Inch,0.0
,,,,,,9ec1243718,ASP0029,14.5,Inch,0.0
,,,,,,95ec8886fb,ASP0030,3.0,Nos,0.0
,,,,,,96ea83897f,ASP0031,1.0,Nos,0.0
,,,,,,4340bea792,ASP0032,1.0,Nos,0.0
,,,,,,08d3439483,ASP0033,1.0,Nos,0.0
BOM-ASP0008-001,ASP0008,Real Appliances Private Limited,1.0,INR,1.0,2e1384cebd,ASP0025,1.0,Nos,0.0
,,,,,,498add306e,ASP0026,1.0,Nos,0.0
,,,,,,5a771e9100,ASP0027,1.0,Nos,0.0
,,,,,,978170721,ASP0021,7.5,Inch,0.0
